StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,demo_1,demo_2,demo_3,demo_4,demo_5,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,TAS_21,TAS_22,TAS_23,TAS_24,TAS_25,TAS_26,TAS_27,TAS_28,TAS_29,TAS_30,TAS_31,TAS_32,TAS_33,TAS_34,M5_1,M5_2,M5_3,M5_4,M5_5,M5_6,M5_7,M5_8,M5_9,M5_10,M5_11,M5_12,M5_13,M5_14,M5_15,M5_16,M5_17,M5_18,M5_19,M5_20,M5_21,M5_22,M5_23,M5_24,M5_25,M5_26,M5_27,M5_28,M5_29,M5_30,M5_31,M5_32,M5_33,M5_34,M5_35,M5_36,M5_37,M5_38,M5_39,M5_40,M5_41,M5_42,M5_43,M5_44,M5_45,M5_46,M5_47,M5_48,M5_49,M5_50,Time_1,Time_2,Time_3,GamesGeneral_2,GamesGeneral_3,GamesGeneral_4,GamesGeneral_5,GamesGeneral_6,GamesGeneral_7,GamesGeneral_8,GamesGeneral_9,GamesGeneral_10,GamesGeneral_11,GamesGeneral_12,GamesGeneral_13,GamesGeneral_14,GamesGeneral_15,GamesGeneral_16,GamesGeneral_17,GamesGeneral_18,GamesGeneral_19,GamesGeneral_20,GamesGeneral_21,GamesGeneral_22,GamesGeneral_23,GamesDFS_1,GamesDFS_2,GamesDFS_3,GamesDFS_4,GamesDFS_5,GamesDFS_6,GamesDFS_7,GamesDFS_8,GamesDFS_9,GamesSOARS_1,GamesSOARS_2,GamesSOARS_3,GamesSOARS_4,GamesSOARS_5,GamesSOARS_6,GamesSOARS_7,GamesSOARS_8,GamesSOARS_9,GamesSOARS_10,GamesPresence_2,GamesPresence_3,GamesPresence_4,GamesITC_1,GamesITC_2,GamesITC_3,GamesITC_4,GamesITC_5,GamesITC_6,GamesITC_7,GamesITC_8,GamesITC_9,GamesITC_10,GamesITC_11,GamesITC_12,GamesITC_13,GamesITC_14,GamesITC_15,GamesITC_16,GamesITC_17,GamesITC_18,GamesITC_19,GamesITC_20,GamesITC_21,GamesITC_22,GamesITC_23,GamesITC_24,GamesITC_25,GamesITC_26,GamesITC_27,GamesITC_28,GamesITC_29,GamesITC_30,GamesITC_31,GamesITC_32,GamesITC_33,GamesITC_34,GamesITC_35,GamesITC_36,GamesITC_37,GamesITC_38,GamesITC_39,GamesITC_40,GamesITC_41,GamesITC_42,GamesITC_43,GamesITC_44,MoviesGeneral_2,MoviesGeneral_3,MoviesGeneral_4,MoviesGeneral_5,MoviesGeneral_6,MoviesGeneral_7,MoviesGeneral_8,MoviesGeneral_9,MoviesGeneral_10,MoviesGeneral_11,MoviesGeneral_12,MoviesGeneral_13,MoviesGeneral_14,MoviesGeneral_15,MoviesGeneral_16,MoviesGeneral_17,MoviesGeneral_18,MoviesGeneral_19,MoviesGeneral_20,MoviesGeneral_21,MoviesGeneral_22,MoviesGeneral_23,MoviesDFS_1,MoviesDFS_2,MoviesDFS_3,MoviesDFS_4,MoviesDFS_5,MoviesDFS_6,MoviesDFS_7,MoviesDFS_8,MoviesDFS_9,MoviesSOARS_1,MoviesSOARS_2,MoviesSOARS_3,MoviesSOARS_4,MoviesSOARS_5,MoviesSOARS_6,MoviesSOARS_7,MoviesSOARS_8,MoviesSOARS_9,MoviesSOARS_10,MoviesPresence_2,MoviesPresence_3,MoviesPresence_4,MoviesITC_1,MoviesITC_2,MoviesITC_3,MoviesITC_4,MoviesITC_5,MoviesITC_6,MoviesITC_7,MoviesITC_8,MoviesITC_9,MoviesITC_10,MoviesITC_11,MoviesITC_12,MoviesITC_13,MoviesITC_14,MoviesITC_15,MoviesITC_16,MoviesITC_17,MoviesITC_18,MoviesITC_19,MoviesITC_20,MoviesITC_21,MoviesITC_22,MoviesITC_23,MoviesITC_24,MoviesITC_25,MoviesITC_26,MoviesITC_27,MoviesITC_28,MoviesITC_29,MoviesITC_30,MoviesITC_31,MoviesITC_32,MoviesITC_33,MoviesITC_34,MoviesITC_35,MoviesITC_36,MoviesITC_37,MoviesITC_38,MoviesITC_39,MoviesITC_40,MoviesITC_41,MoviesITC_42,MoviesITC_43,MoviesITC_44,Condition
15/10/2019 17:29,15/10/2019 17:39,0,100,559,1,15/10/2019 17:39,R_2qw837xu20ubG9U,NA,anonymous,EN,1,1,1,usa,3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,2,2,4,2,2,3,4,2,3,4,2,2,3,4,3,2,2,2,3,3,2,4,3,2,2,4,3,4,3,3,3,2,4,3,2,2,3,4,2,5,3,3,2,3,4,3,2,4,2,4,4,Fornite,Co-op survival,"A cooperative shooter-survival game for up to four players to fight off zombie-like husks, defend objects with fortifications you can build, and a battle royale mode where up to 100 players fight to be the last person standing.",4.2,5,NA,NA,NA,NA,NA,1,1,NA,NA,Ramirez. She is a great soldier.,This character is good.,Ramirez is a playable Soldier character associated with the Rescue Trooper and Master Grenadier subclasses.,4,2,3,3,4,2,4,2,3,4,3,4,4,4,2,4,3,5,2,3,3,5,3,3,2,4,3,2,4,3,3,4,2,3,2,3,2,3,5,3,4,4,2,2,4,4,3,2,4,3,3,3,2,4,4,3,3,4,3,2,4,3,3,5,2,3,3,2,3,5,2,Black-ish.,Comedy,"Black-ish revolves around the family's lives, as they juggle several personal and sociopolitical issues.",2.6,5,NA,NA,NA,1,NA,NA,1,NA,NA,"Jeff Meacham as Josh Oppenhol (starring seasons 2 and 6; recurring seasons 1, 3–5): Andre's co-worker, who is often disrespected and undervalued by his peers.",They are good.,"Act as Andre's co-worker, who is the biggest character in Black-ish.",2,2,4,2,3,2,4,2,3,2,4,2,4,2,2,3,3,4,3,4,5,2,5,3,3,3,5,3,2,3,2,4,3,3,2,3,2,4,3,2,4,2,3,2,4,3,2,5,2,3,3,2,4,2,3,3,4,2,3,2,5,2,2,3,3,4,2,3,3,4,3,1
15/10/2019 17:30,15/10/2019 17:40,0,100,621,1,15/10/2019 17:40,R_2zoQ3Ik69f715hs,NA,anonymous,EN,2,1,1,usa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,5,5,3,1,1,3,5,5,1,5,2,4,3,1,1,1,5,2,5,1,3,3,4,1,5,1,2,1,1,3,3,1,3,1,5,1,5,4,3,5,3,5,1,2,5,4,5,1,3,4,4,Mordhau,Hard to explain.  I suppose first person medieval slasher?,"There isn't much of a plot, it's more like your team of knights is trying to triump over the other team of knights.  Usually there's an objective like taking over a certain point of land, or killing/defending peasants, that type of thing.",5.9,4,NA,NA,NA,NA,NA,1,1,NA,1,"In this particular game, it's a knight dude with a gigantic zweihander sword.  He's a mercenary, very generic looking, would be hard for an artist to recreate his face because he looks so plain.","Neither honestly.  The character will do whatever for the person who hires him to do whatever.  If the person wants him to defend peasants, he will, if he wants him to kill peasants, he will.   I'd say true neutral with the possibility of going either way.","The main goal of the game is generally to kill the enemy knights.  It usually comes down to sword fighting one-on-one, or multiple-on-one.  Your goal is simply to be better than the other players.",1,1,4,1,1,5,3,4,5,5,5,5,5,3,4,7,7,4,7,1,7,6,1,1,1,1,1,1,1,1,3,1,5,1,1,5,1,1,1,1,5,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,Halloween (2018).,Horror.,"Laurie Strode has been standing vigilant ever since Michael Myers went on a killing spree, killing many of her friends.  She has been doomsaying to the world that he was going to kill again, but nobody listened to her.  He proved her right and she has to do everything she can to protect her family.",0.5,2,NA,NA,NA,1,NA,NA,NA,1,NA,"Laurie Strode.  She is a very elderly woman at this point, who is a survivalist.  She speaks the truth even though nobody trusts/believes her.  Even to her own detriment.","She is absolutely good.  Her only concern is for her family, she doesn't look to hurt anyone who isn't trying to hurt them.",She has to protect her family.  Her only concern is making sure her family makes it through the horrible night.,4,1,4,4,3,5,3,5,5,5,5,5,5,4,1,7,7,7,7,1,7,7,1,1,2,1,2,1,1,3,4,1,5,4,3,5,1,1,4,3,5,4,1,5,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,1,1,1,1,1,1
15/10/2019 17:19,15/10/2019 17:41,0,100,1291,1,15/10/2019 17:41,R_eR8nSWvmkURbQrf,NA,anonymous,EN,1,1,1,usa,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,5,4,4,1,1,4,4,2,5,2,5,4,4,1,3,4,2,5,1,5,1,2,4,4,4,5,1,2,2,4,3,4,1,4,1,2,1,5,5,5,2,5,5,2,1,4,5,5,1,3,3,3,Borderlands 3,Shooter/ RPG,We are trying to stop bad guys from finding a treasure that if found would give them super powers and since they are bad they will do bad things with them.,3,30,NA,NA,NA,1,NA,NA,NA,NA,1,Claptrap is my favorite character because of how funny he is. He is a mainstay in the Borderlands series and he keeps getting better and better.,He is good. He just wants the best for his friends and the player.,He acts as a helper. He doesn't really do too much by himself but he does help the players when he can.,5,1,1,1,5,1,5,5,5,5,5,2,3,4,6,7,7,7,7,7,7,7,5,4,7,7,6,4,2,5,5,5,5,5,4,5,4,4,5,2,5,5,1,4,1,4,2,4,5,5,5,5,3,1,4,4,5,5,1,4,5,4,5,5,5,5,5,5,5,1,5,Joker,Drama/Thriller,A guy who is treat bad by society gets tired of it. He then acts on this buy killing 3 guys. This lead to a revolution of sorts but no one knows he did it. This revolution causes him to find out answers. He then goes on to go fully insane. He kills an important person and while taken to jail is rescued by the people who were following and what he stood for.,2,4,NA,NA,NA,NA,1,NA,NA,1,NA,Arthur Fleck aka Joker. He is the main draw of this movie and we are supposed to feel for him even though he did horrible things.,He is definitely more bad. Even though society let him down killings are not the answer to that.,He is trying to get better. He is trying to change his life around. To do this he is trying to fix all the bad in his life and find the answers to questions he has had.,3,2,6,6,1,4,3,4,4,5,5,4,3,5,2,6,7,7,7,1,7,7,6,4,6,7,4,5,4,5,5,5,5,5,5,5,5,5,4,4,5,5,1,5,5,5,1,2,5,5,5,1,5,1,3,2,4,5,1,4,1,1,5,5,5,2,4,2,2,1,4,2
15/10/2019 17:13,15/10/2019 17:41,0,100,1628,1,15/10/2019 17:41,R_5C2fNwKasyBviBb,NA,anonymous,EN,2,1,2,usa,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,5,4,2,2,2,4,5,5,4,4,4,2,4,3,2,4,4,3,3,1,5,4,4,4,3,3,2,4,3,4,5,3,4,2,4,3,3,3,1,4,4,1,5,4,4,2,4,2,3,2,1,5,4,Majora's Mask 3D,Adventure,"The skull kid, possessed by Majora, is going to use the power of Majora's mask to drop the moon on termina. You have to use the ability to constantly go back in time three days to gather the four giants you need to stop Majora and bring him down.",3,20,NA,NA,NA,1,NA,NA,1,NA,NA,"I guess Tatl because of how angry and rude she is at first but then she changes and develops over the course of the game, which is very advanced for a game originally from 2000.","I'm assuming you mean morally? Well, she's definitely bad at first but changes over time as stated above. At first, she cares little about anything other than finding her friend the skull kid again but starts to care more about the people who will be obliterated by the moon's impact.","Mostly make sarcastic comments about Link. Um, seriously though she's this game's ""companion"", of which all the 3D Zelda games have. Except for breath of the wild... Such characters in this series generally give the player information about all the different enemies and the game's world.",4,2,6,4,4,4,2,4,4,3,4,3,4,4,4,6,5,5,6,2,6,7,5,2,6,6,6,4,4,4,5,5,5,5,5,5,5,4,4,5,5,5,3,4,5,5,4,4,5,4,5,5,4,4,5,4,5,4,2,4,3,3,4,4,5,5,4,4,5,2,5,Lord of the Rings,Fantasy,The evil lord Sauron is looking for his magic ring. The good guys  have to keep it away from him at all costs and destroy the ring. The problem is it can only be destroyed in the volcano that it was made in.,2,4,NA,NA,NA,1,NA,NA,1,NA,NA,I've always thought Sam was the most interesting character because of how he stands by Frodo andthe adventure.,Definitely he's a good guy.,Help Frodo get the ring to Mt. Doom.,3,3,5,4,5,3,2,3,4,3,2,4,4,4,5,6,5,4,6,5,6,6,6,5,4,4,4,4,3,4,4,5,5,4,5,4,3,5,4,4,3,4,3,4,5,3,3,4,4,4,4,5,4,2,4,3,3,4,2,4,3,3,4,4,5,4,4,4,5,4,5,1
15/10/2019 17:11,15/10/2019 17:41,0,100,1766,1,15/10/2019 17:41,R_2wzv9ayjl1Omc4o,NA,anonymous,EN,2,2,2,usa,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,4,4,2,4,2,1,4,4,2,5,4,5,5,1,1,5,1,4,4,1,1,1,1,2,1,1,5,1,3,2,1,4,1,4,5,2,4,1,5,5,5,5,5,4,1,1,4,5,5,1,3,5,4,Zelda,Action-adventure,You are brought back into a world where an evil spirit has taken over the world and you're there to destroy it and bring the world back to peace.,4,20,1,NA,NA,NA,NA,NA,1,NA,NA,"Link is the main character and even though he doesn't talk, he is the character you play and therefore have an attachment to the goals he accomplishes and enemies he defeats.",This character is definitely good. They are the saving grace for the world to be brought back to peace.,Defeat the enemy and restore peace to the kingdom.,5,1,7,7,7,5,5,5,5,5,5,5,5,5,1,7,7,7,7,1,7,7,1,1,7,7,1,5,4,5,5,5,5,5,5,5,5,5,5,1,5,1,1,5,5,5,5,1,5,5,5,5,1,4,1,5,5,5,4,5,5,1,5,5,5,5,5,5,5,4,5,Breaking Bad,Drama,A school teacher finds out he has cancer and decides to start selling Meth to pay for his hospital care and also make sure his family is taken care of when he passes.,6,25,NA,NA,NA,1,NA,NA,NA,1,NA,"His name is Jesse and he brings comedic relief to the show. He is a younger drug dealer who isn't the brightest, but he's the only person who the other main character knew to help him make and sell meth. He's vulgar and funny, which helps balance out the dramatic effect the show usually brings.","This character is more good. Even though he does ""bad"" things in the show, he's often shown feeling great remorse for the things he's done and keeps wanting to become a better person but gets dragged back into bad things by the people he cares about.",Help the main character make and sell meth.,1,1,1,1,1,5,2,5,5,5,5,1,4,5,7,7,7,7,7,1,7,7,1,1,5,5,2,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,5,5,1,1,5,1,1,1,1,5,1,1,1,1,5,5,5,1,1,1,1,1,1,2
15/10/2019 17:14,15/10/2019 17:41,0,100,1612,1,15/10/2019 17:41,R_7OjllrjHeyypkFb,NA,anonymous,EN,2,1,1,usa,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,4,2,2,4,3,1,2,3,4,2,4,5,4,2,2,4,4,1,5,3,2,1,3,2,2,3,2,4,5,2,5,2,2,3,4,4,2,1,3,5,5,1,4,3,4,1,5,3,3,1,3,5,4,Marvel Spider Man,Sandbox Action RPG,"You play as Spider-man. The game begins when you take down Kingpin and throughout the game other gangs rise to power, eventually culminating in the birth of the Sinister Six. As spider man, you have to stop their plans to take over the city and ruin the mayor of New York, Norman Osborn. There is a subplot to the game as well where you have to cope with your mentor turning to evil after you helped him develop his technology. (Doc Oc for those who know Marvel)",7,21,NA,NA,NA,1,NA,NA,1,NA,NA,"My favorite character in the game would actually have to be Miles Morales. He's a young kid that gets mixed up in all the drama of the city and has to act heroic despite his lack of powers. By the end of the game though, you find out that he actually got powers similar to Spider Man at one point of screen.",Miles is a good kid. He wants to do the right thing and help the people of the city even if he isn't actually equipped to do so. In that way I think he may even be more good than Peter Parker.,"After a city bombing, he has to crawl through wreckage in an attempt to reach and save his father. This, with gun toting goons wandering around the area killing on sight. Then later, in an attempt to reach a shelter he works at, he has to hack several paramilitary drones and sneak through dangerous territory. In the last section of control, you have to sneak around while a giant in a rhino suit tries to find and kill you... All in an effort to obtain medicine for the homeless.",5,1,7,6,6,4,5,4,5,4,3,4,5,5,2,5,6,6,6,1,5,7,1,1,2,6,6,4,1,4,5,5,5,5,4,4,5,5,5,4,5,5,1,4,5,4,1,1,3,5,4,5,1,1,1,1,4,3,1,1,1,1,4,4,5,4,1,5,5,1,4,Gotham,Fictitious Crime Drama,"Gotham follows the adventures of James Gordon as he struggles to reign in the criminal element of Gotham city in the years before Batman came to be, when Bruce Wayne was little more than a teenager. There are 5 seasons but the overall arc seems to be generating the origin stories for many of the Gotham villains and heroes we all know from classic Batman.",4,8,NA,NA,NA,1,NA,NA,1,NA,NA,"Actually my favorite main character is Jeremiah Velaska, the far far precursor the character who will eventually become the Joker.",Bad. Without a doubt bad. Jeremiah is all about chaos and self fulfillment.,"He appears multiple times throughout the show, usually as the mind behind some sort of breakout and crime scheme. I suppose you could say his primary purpose is to bring about problems for James Gordon and or Bruce Wayne to solve.",3,2,5,1,3,3,4,2,1,5,1,1,4,4,2,1,1,6,2,6,6,7,7,2,7,6,7,2,3,2,4,5,5,5,2,4,1,5,5,1,5,4,1,5,1,1,1,1,4,4,1,1,5,1,4,1,2,1,1,1,1,2,5,1,5,1,1,1,1,1,1,1
15/10/2019 17:19,15/10/2019 17:42,0,100,1351,1,15/10/2019 17:42,R_3dFkW5Yf8c2OLDd,NA,anonymous,EN,2,2,2,usa,3,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,5,5,2,4,2,1,2,1,2,2,4,4,4,2,2,2,4,2,4,5,4,5,2,4,5,4,5,4,2,2,4,1,5,4,5,1,4,2,4,5,4,4,5,5,3,1,5,5,4,1,4,5,5,Fortnite,Fortnite is a battle royale,you or your team compete against other player to win a game.,5.1,20,NA,NA,NA,NA,NA,1,NA,NA,1,I love the lynx skin. It is visually appealing.,Good,Fight against other players to win,6,6,6,6,6,5,1,5,5,5,5,5,5,5,3,7,6,7,7,1,7,6,2,2,7,6,6,5,1,4,4,4,5,4,5,5,4,5,5,5,5,4,1,5,4,5,1,4,4,4,5,1,2,1,1,4,5,5,1,5,4,1,4,4,3,4,5,5,4,1,4,Big brother,Reality,It is a game show where 16 contestants complete in social mental and physical challenges and the last person wins 500000,3,3,NA,NA,NA,1,NA,NA,1,NA,NA,Nicole she is a red headed geek who is kind.,This character is more good,Compete in the competitions,7,2,7,6,6,4,1,4,4,5,5,5,2,4,2,7,7,7,7,1,7,6,1,1,6,6,6,5,5,2,5,4,5,5,5,5,5,5,5,4,5,5,1,5,1,4,1,5,4,5,5,1,5,1,1,4,4,4,1,4,4,1,4,4,5,4,4,2,5,1,4,2
15/10/2019 17:17,15/10/2019 17:42,0,100,1485,1,15/10/2019 17:42,R_1rj1sjQrljgoAcm,NA,anonymous,EN,3,1,2,usa,2,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,5,5,4,2,1,1,1,5,4,2,2,5,1,1,1,1,5,1,5,1,5,1,1,5,4,5,4,1,1,1,5,1,4,1,5,1,4,1,4,5,5,1,5,5,5,1,5,2,4,1,3,4,3,Kerbal Space Program,science/exploration,This game is about leading the space program on an alien world to construct rockets and explore celestial bodies.,3,15,NA,NA,NA,NA,NA,1,1,NA,NA,Jeb Kerman,All Kerbals are good.,"Jeb is a pilot, so he sit atop giant rockets, lands on new worlds, and sometimes makes it back home.",5,1,5,2,2,5,4,5,4,5,5,5,4,5,1,6,7,6,7,2,7,7,2,1,5,6,6,1,1,2,4,5,5,4,5,5,4,1,1,1,5,4,1,4,4,1,1,1,4,4,4,5,4,1,1,1,5,5,1,4,2,1,4,2,5,5,5,5,5,1,5,The Hateful Eight,drama/western,"Several characters seek shelter from a blizzard at a remote inn. One is under custody and being taken to be hanged. Some of the others are there to rescue her. In the end, everyone ends up killing each other.",0.2,3,NA,NA,NA,NA,NA,1,1,NA,NA,"I enjoyed Kurt Russell's character, the bounty hunter. He is gruff and powerful, and wears layers of fur that make him seem larger than life.","The character is definitely lawful, but with a vindictive streak. Overall, he is probably more good than bad.",This character must take his prisoner to a town to be hanged. This entails that he prevent others from rescuing her.,3,5,5,5,2,5,4,4,4,5,4,3,3,4,2,5,5,6,5,2,7,6,6,1,2,5,5,2,1,4,4,5,5,5,4,5,2,4,4,5,5,4,1,4,4,4,1,4,5,5,5,4,4,1,2,1,5,5,1,5,4,1,4,4,5,1,2,1,1,1,2,2
15/10/2019 17:12,15/10/2019 17:43,0,100,1863,1,15/10/2019 17:43,R_TnZGRgkGkIcKcTf,NA,anonymous,EN,2,1,1,usa,3,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,3,2,1,5,1,4,5,3,1,2,5,2,5,1,2,4,5,3,1,3,2,3,5,4,1,3,2,5,5,5,5,4,1,5,2,4,2,4,3,5,4,4,5,5,4,1,2,2,4,1,5,5,5,NHL 20.,"Sports game, hockey.","It's a hockey game where you can play different modes like 1 vs 1 or team up to 6 vs. 6.  I gather 6 of my friends, some met online, and we play for at least 3 hours every night and enjoy some good laughs.",4.2,18,NA,NA,NA,1,NA,NA,NA,NA,1,"My ""character"" is a skater.  There are different choices such as a Grinder, Power Forward, Playmaker, Two-way Forward, Enforcer and a few more.  

I would say I pick the grinder because its good for hitting people and going to the dirty parts of the ice.",It really doesn't fit this question well.  I guess hes good he has some attributes that others don't have like hitting but lacks hand eye.,Score more goals than the other team after three periods of hockey.,1,1,5,1,1,3,4,5,3,5,5,4,3,2,6,4,6,4,7,6,7,7,7,1,5,5,3,4,1,1,5,5,3,5,5,5,1,1,1,1,5,1,4,1,1,1,1,1,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,I just finished the new season of the Peaky Blinders.  Its a show on Netflix.,It's a crime drama.,"Its a gangster family called the Shelbys.  The show takes place in 1919 in the first season.  The family ,ran by Thomas Shelby, is always looking for a way to gain more money and power.",1,3,NA,NA,NA,1,NA,NA,1,NA,NA,His name is Arthur Shelby.  He is the loose cannon of the family who has a very short fuse.  He is the enforcer of the group.,"He's good when hes in your corner but bad for other in the show.  He commits a few murders so he is definitely not a good person, but he is easy to root for.",This character is there to provide muscle and experience.  He is not the brains of the family but is the oldest and very well respected and feared,2,1,1,1,6,3,4,4,3,3,3,2,4,4,4,4,5,6,7,1,7,4,1,1,2,2,1,5,1,4,5,5,5,5,5,5,1,1,3,1,5,1,2,1,1,1,1,1,4,4,1,1,5,4,2,1,1,3,1,1,1,1,2,2,5,1,1,1,1,1,1,1
15/10/2019 17:22,15/10/2019 17:43,0,100,1263,1,15/10/2019 17:43,R_3elU5thWVM1Ekeo,NA,anonymous,EN,2,1,3,usa,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,4,5,4,5,4,5,4,5,5,5,3,5,2,4,5,4,5,5,4,5,3,3,5,4,5,3,4,5,4,5,3,4,5,4,4,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,3,4,Game of Thrones,"A video game genre is a classification assigned to a video game based on its gameplay interaction rather than visual or narrative differences. ... Moreover, each individual game may belong to several genres at once.","Game of Thrones is an HBO series that tells the story of a medieval country's civil war. ... When the story begins, a decade-long summer is ending, and winter looms as characters battle to claim the ""Iron Throne,"" the seat of the king of the Seven Kingdoms, the regime that rules all but the northern tip of Westeros.",4,58,1,NA,1,NA,1,NA,NA,NA,1,Michelle Fairley,"However, the most popular character from game of Thrones has just been revealed... Tyrion Lannister took the top spot as the most loved character in the show, and we are HERE FOR IT! In second place was Jon Snow, which he deserves for his magnificent hair alone.","Originally Answered: Who is the smartest character in Game Of Thrones? Tywin Lannister : Raw man , but he is extremely smart and cultured and above all made the Lannister family the most powerful of all.",7,6,7,6,7,5,3,5,4,5,4,5,4,5,7,5,7,6,7,6,7,6,7,6,7,5,7,5,2,5,5,4,5,4,5,4,5,5,5,4,5,4,5,5,3,3,5,4,5,4,4,4,5,5,3,4,4,4,4,5,5,3,4,4,4,3,4,4,3,3,4,AVENGERS END GAME MOVIE WATCHED VERY LIKELY.,"An equation for remembering the genre is: Story (Action) + Plot + Character + Setting = Genre. This becomes an easy way to remember the elements of a genre. The above elements of story, plot, setting, and character equal a specific category of movie.","Each of these genre has a mise-en-scène, cinematography, sound, and editing. 10. How does animation differ from the other three basic types of movies? The difference between animation and the three other basic types of movies (narrative, documentary, experimental) is animation is not a singular movie type.",3.5,40,NA,NA,1,NA,NA,NA,NA,1,NA,Johnny Depp is perhaps one of the most versatile actors of his day and age in Hollywood.,"John Christopher Depp II is an American actor, producer, and musician. He has been nominated for 10 Golden Globe Awards, winning one for Best Actor for his performance of the title role in Sweeney Todd.",Pirates of the Caribbean,5,6,7,6,7,4,5,4,5,5,5,4,3,5,7,5,6,7,7,7,5,7,6,7,7,6,7,4,5,4,5,5,4,4,3,5,5,4,5,5,4,5,4,5,5,2,5,4,5,4,5,3,5,2,4,4,5,3,4,4,5,5,3,5,4,5,3,5,4,2,4,2
15/10/2019 17:14,15/10/2019 17:43,0,100,1768,1,15/10/2019 17:43,R_2PdG9BUbu51WAM4,NA,anonymous,EN,3,1,2,usa,3,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,5,5,2,5,1,2,1,5,5,2,3,3,4,4,2,3,2,2,4,1,3,1,4,3,3,1,4,2,3,1,5,2,3,1,4,4,5,1,3,4,5,3,4,3,1,3,4,4,5,1,3,2,5,Real Racing 3.,Racing game.,"It's a racing game, has really realistic graphics that I play on my smartphone at least an hour or so every day. It has a series of levels, a few hundred cars and a lot of different racetracks around the world, time trials, team events that you can play with actual other players and challenges. A lot of time is spent trying to make money and gold to acquire more gold and money to buy cars, but it's still fun to be immersed and driving hard to win.",7,10,1,NA,NA,NA,NA,NA,1,NA,1,"I am the main character, as I'm the one driving. There are no characters in the game.","Good, obviously.","Win races, get a certain time in a time trial, participate in a team event, and basically just drive.",7,7,7,7,7,4,4,5,5,5,4,5,3,4,1,7,7,7,7,7,7,7,7,1,5,6,6,3,1,1,3,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,5,3,5,5,5,5,4,1,1,5,5,1,3,5,3,3,2,5,3,5,5,5,1,5,"Friends. I know it's an older show, but I watch it every night around this time, and it gives me peace of mind. (also good to have in the background when you are doing other stuff)",Comedy,"It's about six single friends that live in Manhattan during the 1990s, going through experiences with dating, working, etc. Very popular sitcom with a great cast (Jennifer Aniston, David Schwimmer, Courtney Cox, Matthew Perry, Matt LeBlanc, Lisa Kudrow) with great really funny writing, and is a timeless classic.",5,8,NA,NA,NA,1,NA,NA,1,NA,NA,"Probably Matthew Perry's character, Chandler Bing, because he is very sarcastic, witty, a little insecure but charming, flawed and complex. I relate to him because I see a lot of myself in him.","Definitely good, but imperfect and prone to mistakes.","No actual requirements besides the usual things most people have to do in life. He is a normal human being as a character in the show, that has to work, tries to find love and deal with social situations like dating, family and other stresses.",7,2,5,3,6,4,3,4,4,4,3,5,3,4,2,6,6,7,7,2,6,6,4,2,3,3,5,3,2,4,5,5,4,4,4,5,3,4,5,5,4,4,1,4,3,4,1,4,2,4,3,1,5,1,3,2,3,3,1,3,3,3,4,3,5,3,4,2,2,1,3,2
